"","AD3","WT3","AD4","WT4","AD6","WT6","AD9","WT9","AD11","WT11","mo3_log2fc","mo3_P","mo3_Q","mo4_log2fc","mo4_P","mo4_Q","mo6_log2fc","mo6_P","mo6_Q","mo9_log2fc","mo9_P","mo9_Q","mo11_log2fc","mo11_P","mo11_Q","disease","age","interaction","diseaseQ","ageQ","interactionQ"
"P19536",0.0220654327970698,0.0509490339331811,-0.0517286721047773,0.00350478776196045,-0.0438378719648218,-0.0783148813766846,-0.160502468128971,-0.153779375280112,-0.0489286372509808,-0.162838646636773,-0.0288836011361113,0.78990595463751,0.959834566550567,-0.0552334598667378,0.696130774469441,0.989023469043449,0.0344770094118628,0.763598935500517,0.977075331258959,-0.00672309284885875,0.948221339554263,0.994969500425625,0.113910009385792,0.465336109419789,0.834109114136342,0.77717141176122,0.0192743347335288,0.50628054710354,0.902127479745374,0.0594329959119765,0.961683833221012
"P19783",0.0695765976018707,0.107366512182646,0.0115295046600549,0.0683441999231745,0.0403695871592474,0.0328197824866078,-0.00260278727073979,0.0555283468825317,-0.0159007084682326,-0.0428133497999411,-0.0377899145807757,0.441758650308451,0.879812785781222,-0.0568146952631196,0.0808615237173447,0.96957971805603,0.0075498046726396,0.871073319952861,0.988147758303011,-0.0581311341532715,0.478987419129157,0.90045567978507,0.0269126413317085,0.542134691137796,0.858160617484707,0.641735810650543,0.00120116231128431,0.326212914322329,0.833355274751795,0.0072088161411894,0.915360321656872
"P20029",0.0406974807444645,0.00409666335075788,0.023790305389105,-0.0513092971296691,0.112032808569182,-0.000906462717659842,0.0497828958226768,-0.112554732146312,0.0189224740002035,-0.0648579930547212,0.0366008173937066,0.225208682389171,0.800445960073197,0.0750996025187741,0.16784192547164,0.96957971805603,0.112939271286842,0.00961445025652932,0.783689578572191,0.162337627968989,0.00510559527235177,0.395319837606177,0.0837804670549248,0.300602832107995,0.729235908350129,0.000232406905731268,0.191573051107308,0.329703472635681,0.0149083315102697,0.329071707191789,0.915360321656872
"P20060",-0.0735502998807143,0.0585590020421687,0.0504572243911412,-0.3246962761518,0.757465812448084,-0.0893843645078269,1.11864081214528,-0.565822180882212,0.953885498405547,-0.305303010805904,-0.132109301922883,0.529137706157501,0.900947098219201,0.375153500542941,0.0845983678195582,0.96957971805603,0.846850176955911,0.0147866391856451,0.783689578572191,1.68446299302749,0.000129504845855871,0.0844587436390036,1.25918850921145,0.000308926353243552,0.105386615732725,1.05385712042603e-09,0.00239491603312829,1.7686079548695e-06,1.03093572805676e-06,0.0122340815112676,0.00346028146370218
"P20108",-0.0365352672281751,0.0390806826813159,-0.0493013498991142,-0.0350626782800444,0.059699200509386,-0.0210784652741981,0.0121027371973598,-0.103634112450637,-0.0864094294818467,-0.0659973768645809,-0.075615949909491,0.26492565220436,0.804995876707681,-0.0142386716190698,0.783624425732949,0.989774815330222,0.0807776657835841,0.309626846735243,0.927068850807911,0.115736849647997,0.226766781268847,0.786863189696261,-0.0204120526172658,0.687352354194188,0.91713532683605,0.467998062888868,0.188816663294834,0.282650789365309,0.737822892862265,0.326054546987063,0.915360321656872
"P20152",-0.122923135681817,-0.262150316335174,0.0618155360158049,-0.421821177902688,0.0516452834845379,-0.340854063892232,0.273104732753121,-0.049419158697073,0.583708660417529,-0.0859665242284387,0.139227180653358,0.333867748148007,0.838723154883716,0.483636713918493,0.0135890843660693,0.96957971805603,0.39249934737677,0.0847124473898054,0.877511206643356,0.322523891450194,0.156150117002581,0.739584710507111,0.669675184645968,0.00725486104535874,0.272106941265204,1.16974890144946e-05,7.05480874649338e-05,0.12058933887076,0.00169526942643398,0.000758391940248039,0.877371786002176
"P20352",0.132223227678751,0.0362951293424439,0.135313897405587,0.155572416788464,-0.246050509293583,0.0678446585304124,0.0254100181006311,0.185152957274487,-0.180691016863686,0.0443928227686746,0.0959280983363075,0.481613503932756,0.888507653696944,-0.0202585193828763,0.832915078698552,0.997847168882505,-0.313895167823995,0.0988613961814833,0.877511206643356,-0.159742939173856,0.310815157929158,0.845424634676246,-0.225083839632361,0.311122441185903,0.73604722633642,0.19185517141443,0.226175180525229,0.2669705677015,0.495530881679647,0.370088706076116,0.915360321656872
"P20357",0.00369443073149442,-0.0573683381339503,-0.0189910228847794,0.0205197196176596,0.0434692789473921,-0.00310086495465921,0.0318701810512985,0.0197983571377618,0.0585033216303179,-0.0106498979903744,0.0610627688654448,0.250611169590234,0.801892522421602,-0.0395107425024389,0.443331878951417,0.96957971805603,0.0465701439020513,0.479960937261452,0.941017695231565,0.0120718239135367,0.80778036600868,0.974005341584195,0.0691532196206923,0.109845492846943,0.560613038554533,0.113914741443226,0.144397871141102,0.517582695789715,0.394110935973331,0.269189552060569,0.963732604779125
"P20917",-0.0200464930607256,0.552384974942156,0.136128847301573,0.133417030485932,-0.152853035000913,0.298534545869779,-0.166919073469783,0.0703395808180528,-0.754523420398275,-0.178577766233598,-0.572431468002882,0.0400586778870657,0.677333289293373,0.00271181681564089,0.984397132377777,0.997847168882505,-0.451387580870692,0.0998054323655956,0.877511206643356,-0.237258654287835,0.194503197436709,0.761561440674767,-0.575945654164677,0.0266945990616317,0.370951094259911,0.00179669917602738,1.05569249607497e-05,0.974901043422971,0.0444967333911084,0.000171407665441551,0.997196719192145
"P21126",0.0908132152517344,0.147201381950799,0.0699330412538839,0.0331527353975743,0.000590065384781841,-0.0106910518175082,-0.0876170897854787,-0.126488222349408,-0.277845735211524,-0.0587150723704118,-0.0563881666990648,0.684493332700384,0.933899027495329,0.0367803058563096,0.839432151112514,0.997847168882505,0.01128111720229,0.836736623098702,0.98381923262777,0.0388711325639294,0.827806567477414,0.974005341584195,-0.219130662841112,0.11063685998522,0.5611524293946,0.551598433991999,0.00140058883198894,0.33863823151085,0.788825998284961,0.00815551205293558,0.917528642226896
"P21278",0.0403838662494896,0.0503379786553377,0.0580047347340676,0.000857653896602963,-0.0480443455829114,0.0504282329268013,-0.00403647324145253,-0.0685585257180601,-0.378948224942385,-0.0890765456310791,-0.00995411240584806,0.905981786972993,0.981925567198587,0.0571470808374647,0.702424225651287,0.989023469043449,-0.0984725785097127,0.40018621578066,0.938628676592236,0.0645220524766076,0.702725195830427,0.95346615957654,-0.289871679311306,0.0826061402752095,0.503485711677406,0.570379275089595,0.00766239798296088,0.322229670527764,0.795927985826126,0.0295689973445029,0.915360321656872
"P21279",-0.0679029770583226,0.0274446655081582,-0.0691289422215861,-0.0372744146677135,-0.0556726573593952,0.0795262833443094,-0.0525176923452299,0.156240865754821,-0.0195698601478578,0.123506866926596,-0.0953476425664807,0.139178146906084,0.777809364539235,-0.0318545275538726,0.625935425268103,0.987445030791325,-0.135198940703705,0.0458850446823535,0.870932560187892,-0.20875855810005,0.000935603619769992,0.146440678566399,-0.143076727074454,0.0289446461231875,0.381348149091019,9.45245689407092e-07,0.00579887805916475,0.128673712279266,0.000369874638264995,0.023919359303349,0.87806384165878
"P21447",0.311163655240314,0.132438431596994,0.217263373817394,0.0795180414966453,0.101126165255499,-0.160151376670632,-0.210925215700879,0.114007176821699,0.277684752779219,-0.505891179516447,0.17872522364332,0.372290558844747,0.847258308490321,0.137745332320749,0.635813672651732,0.987445030791325,0.261277541926131,0.244095763593445,0.90735941182455,-0.324932392522578,0.0681881687691051,0.645281630502373,0.783575932295666,0.00787530155709803,0.275143348151112,0.0179804925181397,0.00299560132416378,0.293720131280079,0.155908498750473,0.0145071633433823,0.915360321656872
"P21460",-0.213920757887194,-0.230891293779867,-0.211523028083363,-0.287831728511046,0.193234427381414,-0.053619290445472,0.508306635430035,0.0111132951743691,0.387521094633591,0.203208477878959,0.0169705358926739,0.826369628415661,0.970230327440283,0.0763087004276835,0.503504192863165,0.97192081520575,0.246853717826886,0.0864021459878267,0.877511206643356,0.497193340255666,0.000378310567538999,0.112745227225451,0.184312616754632,0.218173149718781,0.673711890485167,0.000899435864376206,4.64372502387915e-11,0.0262931311827571,0.0316553306106553,1.06887623637877e-08,0.788196414886862
"P21550",-0.075678586984282,-0.0145358293881494,0.189793510173806,-0.0787171416794734,-0.068779282178431,-0.00884302056172841,-0.0861165909311152,0.178089537081273,0.00675032522689523,0.0969522058648764,-0.0611427575961326,0.529186015927935,0.900947098219201,0.268510651853279,0.294100637488949,0.96957971805603,-0.0599362616167026,0.629322636092138,0.956665852882846,-0.264206128012389,0.432911693178112,0.89439464382574,-0.0902018806379812,0.663744797253275,0.908394821852548,0.493847185415765,0.647919671015763,0.321577551039255,0.753298965458589,0.76226989557567,0.915360321656872
"P21619",-0.0922635261099198,-0.0130367154016222,-0.0966361686668381,0.116798535168312,-0.141604439085543,0.104768214430878,0.0798006012117433,0.218535463931237,0.0404088129330803,0.133369858853419,-0.0792268107082977,0.425243913277241,0.870550359291705,-0.21343470383515,0.104969775092673,0.96957971805603,-0.246372653516421,0.0269119106690225,0.783689578572191,-0.138734862719493,0.103465759232097,0.688539992985026,-0.0929610459203388,0.589949849011031,0.879018229969756,0.00881149044770873,0.0208582244105816,0.556694974283485,0.105033477115042,0.0629770309557144,0.973686950701301
"P21836",-0.0292165603774818,-0.0319770728642193,-0.0459765894886341,-0.129866095639967,0.0272125023338229,0.0715969330676125,-0.15103187787037,0.102559965074199,-0.0118113548123558,0.0317988206366399,0.00276051248673746,0.963935724631372,0.990418583542479,0.0838895061513329,0.123213426286096,0.96957971805603,-0.0443844307337896,0.7147855657934,0.968971013690161,-0.253591842944569,0.147718435214603,0.727987704023603,-0.0436101754489958,0.699053258159965,0.91928185359817,0.16140794661098,0.719343726629862,0.197927575499536,0.456680618285441,0.817778036694552,0.910072308558093
"P21981",-0.19679426226751,-0.114472258501643,0.0460623360662209,-0.145885437603386,-0.305087087357905,-0.221868982493057,-0.131225804578692,-0.0209045415416502,0.15489352676437,0.26333423791457,-0.082322003765867,0.758449766727811,0.949093040360066,0.191947773669607,0.201467964065304,0.96957971805603,-0.0832181048648472,0.719373199428197,0.968971013690161,-0.110321263037042,0.394849111447536,0.877194961115669,-0.108440711150199,0.682790254933026,0.916233659787115,0.319149065023366,0.020743949175561,0.344108962520469,0.628816863764568,0.0627773187347025,0.918269282167855
"P21995",-0.174121192280942,0.838489333263731,0.294371245613004,-0.328914538718008,0.0716373243013038,0.0918894497291945,-0.357277619164238,-0.264009342267706,-0.596942809028755,-0.490082495935227,-1.01261052554467,0.340690709474549,0.842875700129284,0.623285784331012,0.0959881267312601,0.96957971805603,-0.0202521254278907,0.932995055600045,0.997173059559214,-0.0932682768965321,0.724430173661838,0.957020685192023,-0.106860313093527,0.645083899897643,0.899626838443823,0.621668147218274,0.00835151702361717,0.54896431220974,0.824295711573579,0.0316049188717737,0.973062209952095
"P22005",-0.163163483654763,0.0985234136810196,-0.230512343209384,0.219395437319939,-0.30376523942586,0.119837471396084,0.0754939898639887,0.107263007131922,-0.235258110101444,0.153055008172059,-0.261686897335782,0.397356891406927,0.856275717675921,-0.449907780529323,0.424762752218235,0.96957971805603,-0.423602710821943,0.0627097644885282,0.870932560187892,-0.0317690172679331,0.871792992472695,0.986146658495864,-0.388313118273503,0.0105126278389684,0.294138315460152,0.0139657621098569,0.607827798790693,0.639193369065087,0.137652461299421,0.734990783889982,0.976076119322771
"P22315",-0.00991802057252521,-0.112098222935127,-0.190396036350638,0.250730453386119,-0.186087302878598,-0.161926204203537,-0.07678436495852,-0.499924266893871,-0.344432320290643,-0.278043296432427,0.102180202362602,0.677485273783148,0.928413175076429,-0.441126489736758,0.178224314170218,0.96957971805603,-0.0241610986750602,0.953130768116599,0.997173059559214,0.423139901935351,0.100974196259793,0.687948452695216,-0.0663890238582157,0.644493425338507,0.899626838443823,0.743930750919621,0.0724776925400679,0.492150487388986,0.88466120078454,0.162338414945212,0.961683833221012
"P22682",0.0716603391373,0.306588742275899,-0.000651555001293519,-0.00715933081564544,0.0821976197948512,0.223308028782947,0.155376248862131,0.122754488440087,-0.232028885472122,-0.0335211022141904,-0.234928403138599,0.0668795315668296,0.755843439119931,0.00650777581435192,0.977508500521961,0.997847168882505,-0.141110408988096,0.115367241366316,0.89843343359614,0.0326217604220439,0.795138185608804,0.974005341584195,-0.198507783257931,0.082415859556977,0.503485711677406,0.25107786867495,0.0293971401513916,0.450237570890282,0.571202151235512,0.0809165314084469,0.948314289471101
"P22723",0.286449747532926,0.307216895653976,-0.174343720521307,0.375167965549443,-0.0160358500175361,0.258670965776002,-0.159111486272614,-0.0315752560756388,-0.0415675900250635,0.00983808869010038,-0.0207671481210498,0.9478230585291,0.985567129665988,-0.54951168607075,0.174782840651759,0.96957971805603,-0.274706815793538,0.40972957984171,0.938628676592236,-0.127536230196976,0.707319509507635,0.953467008196656,-0.0514056787151639,0.795569732014947,0.954073400828917,0.136830899741035,0.055959033181954,0.712724374811088,0.425611534727084,0.132547031986069,0.983364856059162
"P22724",-0.142866884759074,-0.128729034996884,-0.49370847649548,-0.175393074621408,-0.0659039663880132,0.18509758385124,0.0910442391635838,0.0982769597825264,-0.0172782997627156,0.0663087984530119,-0.0141378497621902,0.916873227895745,0.982770152201996,-0.318315401874071,0.452282056171465,0.970470849201731,-0.251001550239253,0.0840553257684779,0.877511206643356,-0.0072327206189426,0.970526394641103,0.996372284460215,-0.0835870982157275,0.508847411026217,0.846564591558498,0.166946067085299,0.018135085532457,0.458542358762773,0.463633754794019,0.0565889869924277,0.949387768072926
"P22892",0.200218711789585,0.154776785373724,0.194261752654178,-0.324969026434051,0.0771687358197243,0.247717066456809,0.0358787106491644,-0.248626252054563,-0.236937741030351,0.0220628936434313,0.0454419264158608,0.74932293947406,0.94717875757204,0.519230779088229,0.157878589259434,0.96957971805603,-0.170548330637085,0.466073734925827,0.941017695231565,0.284504962703727,0.14452816744818,0.725980384113899,-0.259000634673782,0.265519548849951,0.709644851773622,0.564550145271925,0.105859752084494,0.217156861103226,0.794040809616961,0.21478854099879,0.915360321656872
"P22907",0.579776364411588,-0.0931860701071892,0.143762898715191,0.179395038578235,0.241830440624248,0.229243121551335,0.14468489873816,0.207160559366579,-0.0334934951128863,0.0111260133890855,0.672962434518777,0.00963710906698274,0.63484713793242,-0.0356321398630441,0.872480096052523,0.997847168882505,0.0125873190729135,0.946518258611765,0.997173059559214,-0.0624756606284192,0.532868837058527,0.917340853238018,-0.0446195085019718,0.847548335297649,0.967844762305358,0.115259313399213,0.0602743207951587,0.0526218375441239,0.395969880009765,0.140222007890283,0.798892948006605
"P23116",0.0390124163477182,0.080546647350401,-0.0315446623197019,0.00549657459212865,0.150490325854668,0.0223446956372836,-0.0424259706285988,-0.0867787188287104,0.0378277182143092,0.00386767237524633,-0.0415342310026828,0.52055555040312,0.900916632695974,-0.0370412369118306,0.462960762860444,0.971431138362009,0.128145630217385,0.00129547487649492,0.598906821445602,0.0443527482001116,0.522960790269746,0.914772271938094,0.0339600458390629,0.667407131275278,0.910819823780144,0.682339884813793,0.201863041365054,0.646560964991518,0.85140177591721,0.340908090349945,0.976076119322771
"P23242",0.00515052162794968,-0.155556573257466,-0.13704117041946,-0.0482388169331646,0.114732866303202,-0.0942744348578055,0.202296829147989,-0.16052242649577,0.242608093639565,-0.0660672459773574,0.160707094885416,0.186324205107737,0.79361386680168,-0.0888023534862949,0.488386124052625,0.971431138362009,0.209007301161008,0.202022847594586,0.900591802772306,0.362819255643759,0.00241106001986452,0.269556510220853,0.308675339616923,0.0834884698557853,0.504931039483289,0.000912929595991739,0.0180706181384758,0.0535956543640161,0.0316553306106553,0.0565230445850166,0.798892948006605
"P23492",0.0375762072539099,0.0693457822836735,0.0284590198163027,-0.130410456429444,0.112245951151557,0.0552065322228676,0.0376890302522304,-0.266699230409245,0.00590953445335169,0.0109301164604935,-0.0317695750297636,0.803471997378321,0.964117119209252,0.158869476245747,0.313220520435724,0.96957971805603,0.0570394189286893,0.627897792216474,0.956665852882846,0.304388260661475,0.0240463062632493,0.556764475787542,-0.00502058200714186,0.953399780356178,0.989825773556308,0.165275307733783,0.584124533581899,0.86473514605925,0.462015524074301,0.714274781220616,0.992702721011087
"P23506",0.158192389063484,0.0326870524087337,0.0909700596743132,0.111441351583026,0.0478609195572593,0.0991447980865248,0.148979073561789,0.0384260521095292,-0.260774731490637,-0.237497891264766,0.12550533665475,0.337051353286853,0.83925051656784,-0.0204712919087128,0.878537191639919,0.997847168882505,-0.0512838785292655,0.452314778714862,0.941017695231565,0.11055302145226,0.0946493581155897,0.687948452695216,-0.0232768402258716,0.921053614115304,0.982122389201034,0.202791740049863,0.004247605235179,0.716445294545794,0.508925657296018,0.0189085998248358,0.983364856059162
"P23591",-0.146754993186954,0.0511527146032307,-0.00527762420185772,-0.0193276450674608,0.00217329280661763,-0.137172957145471,-0.168587742360783,0.45248258839595,0.17264187568194,0.324117364163457,-0.197907707790185,0.308627211490882,0.83005392682799,0.0140500208656031,0.938379746704407,0.997847168882505,0.139346249952088,0.578867619173074,0.952099675009052,-0.621070330756734,0.000826015692132896,0.146440678566399,-0.151475488481518,0.464787963276974,0.833890554930215,0.0199602998515904,0.0215713685365978,0.201854207491936,0.165005685900665,0.0644833957858725,0.91368405154236
"P23819",-0.0439204123470951,0.0561333353955007,-0.00313446235300354,-0.0116495834067129,0.0664439534286433,-0.00827146995523084,0.0190816336850214,-0.0265555842377427,0.0255459140139421,-0.0141556533435116,-0.100053747742596,0.151861444012997,0.779756929879003,0.00851512105370931,0.906406377761513,0.997847168882505,0.0747154233838742,0.136070518465305,0.89843343359614,0.0456372179227641,0.456035017240533,0.899693966114214,0.0397015673574537,0.516226186883437,0.84786481581987,0.626832836980493,0.962173079658898,0.126936434931647,0.82641404686815,0.978509506984238,0.87806384165878
"P23927",-0.634582885275074,0.387746150434489,-0.0290093657282594,-0.149383754951292,-0.0230127869385745,0.225060652628134,0.244607302148094,0.301626275291153,-0.0441925863354207,0.201678040667158,-1.02232903570956,0.0174622451782364,0.63484713793242,0.120374389223033,0.430147310021386,0.96957971805603,-0.248073439566709,0.29541344105583,0.917678686377232,-0.0570189731430599,0.667673107708614,0.947203449283638,-0.245870627002579,0.216933367198342,0.673711890485167,0.0112694378494068,0.0352788595260931,0.0485274765942044,0.122833733439357,0.0935906286953235,0.798892948006605
"P24270",-0.246332267241099,-0.189635776616344,0.00192768804550863,-0.143851056709889,0.0230083186187029,0.124177419140651,0.17182035225202,0.00284881665319285,0.278641656911337,0.0193801449492808,-0.0566964906247552,0.73434727886443,0.942131443343119,0.145778744755398,0.393024509535178,0.96957971805603,-0.101169100521948,0.588737547776224,0.952606420179144,0.168971535598827,0.361269065370514,0.871155666776006,0.259261511962056,0.0828735575805308,0.504299474451927,0.275791485623592,0.00119628110717491,0.110293240355884,0.598210689160264,0.00720161226519295,0.877371786002176
"P24288",-0.169887166963411,-0.00954941715949487,0.00598461098541297,-0.354115414825957,-0.110300175278151,0.0911958001621004,0.167586614952734,0.322434930366785,-0.0361997978655334,0.373558609444434,-0.160337749803917,0.5578497297637,0.908675692952059,0.36010002581137,0.415973727436734,0.96957971805603,-0.201495975440251,0.190783968035159,0.900591802772306,-0.154848315414051,0.311372047164775,0.845736962709681,-0.409758407309967,0.0396684500253065,0.40593481908814,0.139409903204818,0.00437641888134778,0.191691915054792,0.428839735338248,0.0192848277958489,0.900059788114352
"P24369",0.0632437166991015,0.0189669940709752,-0.0389112137690708,0.00133370335438054,0.154777173983388,0.11332627571032,0.0194586443392461,0.000266204697846143,0.200306719060884,-0.00221709322966551,0.0442767226281264,0.574685494460925,0.916072655510551,-0.0402449171234514,0.62842090079906,0.987445030791325,0.041450898273068,0.762002303028334,0.977075331258959,0.0191924396414,0.837794837211548,0.977153927633314,0.202523812290549,0.108681464814547,0.559566541867529,0.308679232340411,0.628062054818633,0.276976706069809,0.620437864004453,0.7504142963375,0.915360321656872
"P24472",-0.0512787287659153,-0.0998695626525809,0.016286871929978,-0.283041955565341,-0.02584553865142,-0.0301108951677118,-0.00863956513011702,0.0101219803297343,0.179535065463301,0.0998053886787547,0.0485908338866657,0.647314648784959,0.921655654603086,0.299328827495319,0.183750533678139,0.96957971805603,0.00426535651629175,0.970412426200152,0.997173059559214,-0.0187615454598513,0.910026338960135,0.992628200087294,0.0797296767845463,0.720281636285075,0.925586521936859,0.522532654330034,0.0294536712053963,0.50297606150566,0.773910021344975,0.0809355445412329,0.961683833221012
"P24527",-0.108350824356392,0.172426606769755,0.0195164659219617,0.0599294391929728,0.0730309487239052,0.0658925163894725,0.093163126369093,0.0326523850245399,0.00774128454516588,0.0964015164365219,-0.280777431126147,0.024736670855289,0.677333289293373,-0.0404129732710111,0.633443797042482,0.987445030791325,0.00713843233443272,0.956259154626363,0.997173059559214,0.0605107413445531,0.436556361438854,0.895058534994727,-0.0886602318913561,0.165500409748406,0.619371747894733,0.0791387561408246,0.441429267503893,0.110825441859254,0.328736680232534,0.593578255581695,0.877371786002176
"P24529",-0.106886273884335,-0.356977720607434,-0.213474229235204,-0.393413779032923,-0.114082136936108,-0.0187014397811953,0.024021592662648,0.186646279826625,-0.294440264758992,-0.389956150316091,0.250091446723099,0.627078503005764,0.916665985613951,0.17993954979772,0.529630922600965,0.976966538247286,-0.0953806971549128,0.710665963344927,0.968971013690161,-0.162624687163977,0.614824227840871,0.938483025184055,0.0955158855570991,0.835123476208975,0.964269460841162,0.502148116677621,0.948115993850583,0.958300908296159,0.758221755282756,0.971198398936474,0.997056020886201
"P24547",0.299590867147507,0.0127919129524264,0.195174963046209,0.0358008256160192,0.127001049749637,0.126166314022602,-0.0106728905261758,0.0553980424543666,0.102249824767795,0.146431739871825,0.286798954195081,0.160574504002612,0.781372427863825,0.15937413743019,0.481896321962369,0.971431138362009,0.000834735727035296,0.992813154264653,0.998232873647786,-0.0660709329805424,0.787504605886544,0.972697450389535,-0.0441819151040297,0.864417390520433,0.970230394015474,0.635420114911616,0.553435634928502,0.120397623545339,0.831354643770261,0.688583033219469,0.877371786002176
"P24549",0.0727214128020357,0.255386896575102,0.00056201152975139,-0.142761534870201,0.304607759725625,0.210338080106437,0.441692554723263,0.341838999692667,-0.168694201722367,-0.2481666094085,-0.182665483773066,0.752674656173592,0.94717875757204,0.143323546399953,0.601281200610614,0.987361816544525,0.0942696796191876,0.801982494701619,0.979479532382206,0.0998535550305956,0.735956587876437,0.957694482015926,0.0794724076861333,0.859498787165971,0.970005925408241,0.465163949524195,0.581400098380369,0.407497337391299,0.736230664868769,0.712544671272854,0.931421638547284
"P24604",-0.34287792771148,-0.118518685169706,-0.172570036157119,-0.0673766848288025,-0.11784978173962,0.00849552810553281,0.132113580712709,0.31239132940535,0.0838248890299468,0.424645357352336,-0.224359242541774,0.269032205958133,0.80717554925517,-0.105193351328317,0.389308354718203,0.96957971805603,-0.126345309845152,0.0763607075480219,0.877511206643356,-0.18027774869264,0.302233642558955,0.839943354640052,-0.340820468322389,0.0504997235195321,0.436286685695414,0.000906509670729134,1.14613112009974e-07,0.520457777997319,0.0316553306106553,4.31231833937527e-06,0.965647835610957
"P24668",0.152054367933325,0.119618672535176,0.155699180949236,0.181600418901099,-0.00283075981617764,-0.0732732981661059,-0.0494333610418787,-0.0960018902323155,-0.0249826060969052,-0.376145746784711,0.0324356953981495,0.736823653194839,0.943421830939414,-0.0259012379518638,0.759497644999149,0.989023469043449,0.0704425383499283,0.678777389449965,0.965455842033096,0.0465685291904368,0.74068106573361,0.958754900667476,0.351163140687806,0.000417575747238665,0.116712421353207,0.00447529304106931,4.97206581928449e-07,0.0233581430138831,0.0758087518169014,1.46283410156844e-05,0.788196414886862
"P25444",0.0465954424224372,0.29316461824011,0.0279159369154825,-0.046731545239102,0.0551180425417521,-0.0784739239142555,-0.249284662477112,-0.030924887848661,-0.189588461412097,-0.00185255302372763,-0.246569175817673,0.0324259969661147,0.677333289293373,0.0746474821545845,0.679720168232022,0.989023469043449,0.133591966456008,0.414476237112236,0.938628676592236,-0.218359774628451,0.53598737572084,0.918946299471004,-0.18773590838837,0.0426362636935953,0.417089249582596,0.188336128872729,0.029543457471964,0.446464408555577,0.492290763045417,0.0811252976054703,0.948064027613079
"P25976",0.0944410564413979,0.0507981349449306,-0.0658227884386395,0.129988141586996,0.0609595158245175,0.154554531988749,-0.143248059729767,-0.0372617123011644,0.134980157268031,-0.00834729593446867,0.0436429214964673,0.876236362499527,0.975266592249719,-0.195810930025636,0.256531369950682,0.96957971805603,-0.0935950161642315,0.591102834863977,0.952639483612263,-0.105986347428602,0.395330838751189,0.877194961115669,0.1433274532025,0.437793243853488,0.8160484988159,0.536655590801898,0.423058226081504,0.715643962218739,0.779828432008822,0.58016934596199,0.983364856059162
"P26039",-0.110801209894139,0.100965794570405,0.17593618202515,-0.131776118257415,0.217397131297455,-0.453173834433609,0.30182696888972,-0.159680125875349,0.288582120071737,-0.119944926115018,-0.211767004464544,0.141421009708382,0.777809364539235,0.307712300282565,0.155427112246172,0.96957971805603,0.670570965731063,0.183588968793219,0.89843343359614,0.461507094765069,0.0058109674285005,0.395319837606177,0.408527046186755,0.110211580867575,0.5611524293946,0.00371878710905507,0.350374401470896,0.127533608119082,0.0696249471661841,0.506657440116636,0.87806384165878
"P26040",0.0172961563575126,-0.0967724571512916,0.0878106697519206,0.128583253583377,-0.0541112316471809,-0.0968739574447171,0.0431683365452603,0.0418796766916575,0.0907665695618441,-0.0413625623897936,0.114068613508804,0.306143447658229,0.827739929124402,-0.040772583831456,0.799125655367088,0.993978582945436,0.0427627257975362,0.635525239470727,0.956843569334656,0.00128865985360278,0.985081344828352,0.998089928097706,0.132129131951638,0.243644407144512,0.694377687659488,0.174611344250857,0.730866256003672,0.72799081744569,0.476799853491697,0.82584559240518,0.987142365513357
"P26041",-0.228738031454304,-0.230433073565676,-0.0947550652189141,-0.105354273106619,-0.17237687344967,-0.203347949681136,0.234518745729334,-0.0556141254988136,0.186764593175062,0.0939026793043506,0.0016950421113727,0.987502667202863,0.996925911620398,0.0105992078877045,0.89572892035794,0.997847168882505,0.0309710762314663,0.873283815429093,0.988147758303011,0.290132871228147,0.0551203247009825,0.600796185389818,0.0928619138707115,0.0501247105741766,0.436286685695414,0.11638466087931,5.86055924673316e-07,0.167329474777679,0.396957651333704,1.64981067140049e-05,0.884733188264778
"P26043",-0.0307598735689811,-0.424200982231722,-0.0478970714621216,0.0606924212559662,-0.450105002260647,-0.21690204175073,-0.00577308235742344,-0.00374316616714216,-0.0424872917126193,-0.0394887153937089,0.393441108662741,0.159138723835908,0.781372427863825,-0.108589492718088,0.649162367974221,0.987445030791325,-0.233202960509918,0.611297476312731,0.956665852882846,-0.00202991619028128,0.993252552979051,0.998876789305149,-0.00299857631891036,0.984771792903444,0.997377539027044,0.802747423999698,0.306892238438901,0.547922958604661,0.918733743817145,0.460930556473048,0.973062209952095
"P26049",0.011118537910477,0.186462959561863,-0.0284119901491539,0.314246575740092,0.135029520257866,-0.0124342043588378,-0.024289261729656,-0.177135586582803,-0.0844404472313637,-0.0383456632816691,-0.175344421651386,0.0781760493177194,0.755843439119931,-0.342658565889246,0.374933546730321,0.96957971805603,0.147463724616703,0.454763335157008,0.941017695231565,0.152846324853147,0.294430144027646,0.833753819945082,-0.0460947839496946,0.851775747974403,0.968384243269403,0.641130907167613,0.0988972960010864,0.342951267619056,0.833355274751795,0.204970931807336,0.918269282167855
"P26231",0.184814714673984,-0.00114709763567906,0.182086129954177,-0.042409085895518,-0.0543421616084983,0.281524215800935,0.181515445521989,0.350443047491021,-0.144806982233109,-0.129844144437375,0.185961812309663,0.51254123378723,0.899961052732339,0.224495215849696,0.606950393249246,0.987361816544525,-0.335866377409433,0.0489290487299242,0.870932560187892,-0.168927601969032,0.716359987698817,0.95620394021232,-0.0149628377957339,0.95810937540062,0.992083087044887,0.806471406377273,0.446828357109307,0.797113447825826,0.920968597086299,0.598575611560671,0.991958509470822
